chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.39325875,898.3485471954748,1292.9972782130624,1789.5263671875,0.02791839392006803,-210.66843,171.84448,-11.274884,26.881308,0.9536677,21.72671,-8.967906,6.991078,-6.1984763,-0.39301196,12.818557,8.581286,-1.7791476,-17.15623,8.062754,-14.127051,-7.9111047,-11.491831,-17.14663,-4.806616,dogangry
0.36926755,930.61141576887,1287.6657526772694,1890.966796875,0.030306653911564625,-238.71971,174.3216,-22.939257,31.9146,-2.7574856,19.867395,-9.75667,5.4344068,-3.0605967,5.1922364,15.1114025,-8.312466,-12.3206,-7.8561554,-1.6807711,-23.44683,-8.7269125,-17.35098,-7.5088773,-6.8719616,dogangry
0.51971036,3396.185744366233,2514.3049724920475,6174.107666015625,0.258233642578125,-157.04816,64.33791,-8.563284,5.7939262,-26.291424,10.939364,-15.536552,-0.33003846,-16.605457,4.3466754,-17.252926,7.1595,-7.0609574,14.6768675,-8.748164,10.631882,-13.6351795,6.5408554,-10.75869,5.230621,dogangry
0.5155152,2233.3081868330246,1803.003190856841,4224.2841578241605,0.1658152110541045,-223.9287,125.06565,-56.581463,35.30031,-50.45547,30.30011,-27.297787,0.6054829,-11.550913,-7.9068694,-0.81377363,-13.4800005,15.213937,-7.1850986,11.063915,-7.610969,0.7674816,-4.7662125,-2.952019,1.3672718,dogangry
0.5211124,2401.308419101103,1875.2417617138258,4466.188201904297,0.18829345703125,-189.17398,117.79075,-55.026173,39.09263,-51.98595,31.808966,-29.660803,5.424997,-12.637632,-4.897086,-0.10008278,-12.104141,15.103201,-7.923949,12.777216,-9.323659,2.937421,-5.7799544,-1.6144549,0.38562602,dogangry
0.51233727,2284.7011255177717,1784.4212643674887,4216.739501953125,0.175848388671875,-200.28545,123.25956,-54.560555,36.854515,-50.053078,30.014511,-26.33464,1.2599099,-10.054474,-7.3591566,0.031565953,-12.881536,14.954852,-7.184087,10.8927355,-7.1412787,0.654317,-4.3058,-3.374035,0.7736831,dogangry
0.5023833,2303.0448630439673,1818.3822120575999,4331.40380859375,0.1746551513671875,-227.60942,126.476364,-64.29663,36.602886,-51.579735,32.783142,-34.800575,2.2628195,-11.251373,-7.945369,3.5766664,-6.4433227,18.796833,-13.244182,9.576186,-13.127861,1.9803762,-3.005115,-3.829316,3.7164226,dogangry
0.40365425,1452.496519804962,1282.4929730489025,2779.111242084251,0.08654408727973568,-286.60605,165.78923,-67.724815,32.816586,-5.0720506,-15.128502,2.184728,-2.3255734,-16.876745,-15.679864,-12.3451805,-6.9051023,-4.180945,-11.061392,-10.697252,-13.366732,-6.36552,-7.402157,-3.8694434,-5.2107396,dogangry
0.414406,1395.538303898036,1297.4745950177157,2700.8870014391446,0.08332648026315789,-311.34067,166.57808,-63.8682,32.608624,-7.6746826,-13.079274,0.63436234,-3.1125028,-15.628507,-19.180285,-10.985052,-8.107832,-4.0297847,-11.624786,-11.050936,-13.030993,-6.9342093,-6.9011145,-5.749725,-4.1247997,dogangry
0.43999147,1985.1023655347049,1782.1320137480425,3931.4696190115637,0.12282316905286343,-224.2829,129.53333,-54.448086,47.487732,-38.4057,19.95353,-23.728413,11.8622875,-21.672441,-15.369196,-7.5537996,-13.100608,5.181168,-20.425165,-0.2147167,-19.939049,-1.0813131,-8.276621,-3.8846977,-2.9052336,dogangry
0.402625,1431.449828086224,1306.9797161015401,2746.1474179171255,0.08203555203744493,-291.24387,167.89665,-65.949036,31.32723,-5.0347033,-15.347699,2.7600114,-3.130891,-16.004154,-17.245144,-11.275582,-7.6484237,-3.5837147,-11.448445,-11.165237,-12.602024,-7.24736,-6.304144,-5.1130238,-4.268417,dogangry
0.38506538,1539.7694052300483,1377.681069977921,2977.795356380782,0.09463406869493392,-306.3182,158.64719,-70.374084,39.951252,-21.278831,-8.888986,-0.410036,-13.565817,-19.8508,-18.31992,-4.692314,-10.244284,-8.334385,-17.597204,-10.822805,-8.415727,-5.5471406,-4.4408374,-5.822265,-0.5558087,dogangry
0.5017298,3434.3087381720475,2563.563655164094,6250.2882737379805,0.2599471654647436,-165.4545,63.78053,-6.9749436,5.7151065,-22.04898,10.081572,-15.012139,0.7831198,-15.49676,3.4552693,-16.991922,7.3696585,-6.849996,14.314561,-9.053634,10.77072,-13.839213,7.039194,-11.274141,5.9544244,dogangry
0.4959402,2257.8262805963823,1826.4036563181176,4300.346304086538,0.16444561298076923,-230.06067,124.53341,-53.49985,37.492313,-50.700745,30.56117,-27.699547,2.5024202,-11.048022,-7.5957546,-0.5942783,-13.682453,15.248532,-8.302479,11.853033,-7.6979823,0.61779404,-4.6158624,-3.733388,0.9676974,dogangry
0.5162631,2431.680779045211,1899.0347627229337,4529.564490685096,0.18654221754807693,-193.55794,116.30689,-53.003212,40.248856,-51.30866,32.643772,-29.6517,6.3651633,-12.630372,-5.190385,-0.22669777,-12.571084,15.193306,-8.195449,12.851115,-9.024543,3.1010096,-5.987737,-2.1429188,0.13040677,dogangry
0.50682604,2305.684071668102,1804.2038108171732,4276.480337289663,0.1747890374599359,-205.46382,121.70032,-52.28875,37.585075,-49.006863,30.729755,-26.342686,2.7500112,-10.036711,-7.407853,0.036994737,-13.106765,15.293372,-7.4922805,11.410695,-7.0915346,0.79896075,-4.27914,-3.7411876,1.0787287,dogangry
0.5038818,2332.0196690333573,1833.0402777117079,4380.143385667067,0.17778445512820512,-233.72005,124.53726,-60.906418,37.51366,-50.55883,33.075195,-33.794865,4.4762516,-10.82113,-8.107578,3.369806,-7.1403785,18.383642,-12.50767,9.53933,-13.750898,1.748942,-3.113307,-3.4786346,2.749618,dogangry
0.43901822,1041.1474282934566,1504.687691302167,2129.5124752420775,0.03388740647007042,-200.05336,156.8939,-12.012936,42.187843,-10.847963,31.845848,-9.287172,12.901024,-9.291303,0.5863109,8.140477,6.9847474,0.94052315,-16.81077,6.8164306,-11.525357,-5.176973,-17.151041,-10.791191,-10.033081,dogangry
0.46524027,985.1372034385654,1427.1315668256555,2010.7084629899364,0.0327976032838983,-236.94757,162.54597,-15.643503,43.511143,-11.314583,30.248262,-8.02694,9.21163,-5.8353233,-4.419749,12.714728,3.716752,2.6150117,-18.002682,4.5713954,-10.149177,-8.720462,-13.422563,-14.724341,-6.5226097,dogangry
0.44157,1278.8043950744395,1707.0945134334627,2906.2242104973593,0.04293092539612676,-184.581,147.31197,-17.617222,51.40154,-18.56726,36.624447,-13.129596,14.178408,-7.1544456,-1.9296235,11.703531,1.0732521,5.6906953,-18.4046,6.0370717,-11.430852,-5.5450745,-15.529639,-13.38586,-7.5558805,dogangry
0.43480963,973.6530559868933,1414.0071580693252,1992.2003947513203,0.03178986025528169,-207.71074,161.90855,-13.747394,43.61452,-10.740797,30.186373,-6.535442,9.080978,-5.2663236,-3.3301086,12.204148,3.6713338,2.6544907,-17.287672,5.40608,-9.50819,-8.502943,-13.550171,-15.19043,-6.537891,dogangry
0.42061448,1004.5740971410598,1417.14896151223,2059.908670774648,0.03504277618838028,-230.581,162.372,-18.46943,43.22835,-11.464582,27.415604,-10.816342,4.7711062,-6.253647,1.699496,15.31364,-8.401089,-6.1992583,-13.2677,0.0122497985,-22.292171,-13.226974,-14.346022,-9.599919,-3.8592362,dogangry
0.5164112,1858.5880115623418,1374.781088193441,3144.232177734375,0.1379638671875,-334.57193,134.13567,-98.7706,13.2283745,-33.00141,22.954725,-21.55028,-4.78759,-18.58454,-13.112086,-1.3765745,-16.453445,-2.0760057,-13.429824,-9.7532015,-11.871556,0.48662698,-8.269263,-3.2193723,-8.417714,dogangry
0.5139837,1881.6241781032738,1433.5048880484915,3208.540081155711,0.13518655711206898,-364.46204,145.60301,-105.36506,21.03914,-37.6967,24.69089,-23.317917,-5.8369513,-16.073841,-15.540442,2.293297,-19.653234,2.7954655,-15.177521,-6.911892,-10.913369,-0.9997196,-5.837267,-8.151267,-5.001829,dogangry
0.5952144,2569.292840350282,1847.4715831063013,4662.938232421875,0.21299874441964287,-264.25015,116.11884,-88.38663,41.765278,-49.958427,44.086746,-33.82917,12.763641,-21.344992,-3.2982666,2.1462073,-13.698049,8.735185,-18.489756,5.79295,-16.868073,8.681889,-7.9322543,0.109219685,-3.6979764,dogangry
0.51143545,1864.0698124522476,1408.214856981983,3180.069580078125,0.13627580915178572,-344.3283,140.20413,-98.88401,14.862378,-31.56527,20.737688,-18.880009,-7.4447503,-15.214054,-16.206467,2.7237103,-19.481222,0.009341431,-13.058983,-10.309975,-9.212489,-1.9700972,-5.0478525,-6.2997108,-5.142698,dogangry
0.51507956,2036.077578239535,1490.1683479747796,3447.850341796875,0.14890485491071428,-360.41333,130.77399,-109.63909,25.14517,-34.578056,23.826998,-30.769852,-7.0662203,-18.77733,-10.606655,-1.4845387,-21.98945,3.3930867,-22.504007,0.44737664,-7.36764,-4.111526,-9.33061,-11.759873,-6.7541566,dogangry
0.5425986,1059.374860228769,1104.6721960291447,1995.2921014083058,0.055419921875,-286.3754,169.10783,-21.726843,7.943587,4.444318,2.456001,0.32302704,2.3656318,-0.39316618,0.60331035,-1.2402817,-5.883672,0.6520524,-2.623814,3.7466707,-6.274708,-5.5874906,0.06515292,-8.510379,-3.301108,dogangry
0.52110994,1118.3617940946497,1189.350001712652,2088.3815975639764,0.057248093011811024,-308.9601,180.88428,-28.096163,10.808583,0.687137,3.4102292,-0.4881873,1.6318039,0.03446885,-0.5068098,-1.6282048,-6.614249,1.4568802,-4.237015,3.1723745,-7.273833,-5.742642,0.13836268,-9.439274,-1.4217557,dogangry
0.5857006,1798.1565823076958,1701.8672834159897,3439.150037263569,0.13540488795230263,-212.94548,136.59262,-26.338192,30.26328,-25.008709,26.770761,-17.617619,11.246151,-4.7689304,-1.116199,1.7520274,-10.362104,6.3177524,-8.482403,8.563557,-10.473979,-0.1600687,-4.7724514,-4.9084144,-3.9020927,dogangry
0.5469985,1152.2833985575048,1220.2918472454749,2189.090929533306,0.05847489206414474,-287.16745,169.38954,-21.603022,7.8384256,4.676069,2.1687057,0.2648121,2.5849986,-0.26034656,0.21024352,-1.2150037,-5.9684777,0.52915907,-2.6152937,3.6694794,-6.269332,-5.55352,0.14183629,-8.82059,-3.2102108,dogangry
0.50446886,1232.9617898570705,1266.255366797102,2300.5110891241775,0.0649060701069079,-293.74197,167.10637,-31.524767,9.9058,-0.2936289,2.0936253,-0.44078407,0.3959957,-1.0183537,-1.8987406,-3.95377,-2.578082,0.806917,-2.011072,-3.7305062,-10.052114,-0.5627716,-8.454216,-7.5062127,-5.2667003,dogangry
0.5321514,1673.9146414304157,1777.4652649923864,3773.9320468058627,0.09890504009955753,-174.10883,147.6945,-20.00737,40.60039,-45.018295,43.4353,0.13478956,-14.005792,-23.578709,-0.64964503,-13.120988,-23.78635,12.151621,-8.324727,6.8075595,-0.6647741,2.6197884,-4.564196,-9.867074,1.5440949,dogangry
0.53598803,1554.5122296228765,1729.4248899287427,3528.6963929521276,0.08044173869680851,-206.3159,153.50835,-24.45685,44.35762,-45.9397,41.880695,-1.7808695,-14.294745,-21.710482,-6.0969453,-8.256275,-27.651846,13.853082,-9.246678,6.364838,-0.069185875,0.51161915,-1.8576822,-13.005087,3.7918072,dogangry
0.53866595,1859.9175986097707,1910.1262036083242,4203.166914408186,0.11476769911504425,-159.22853,139.087,-26.44476,47.998764,-45.51565,43.76936,-11.267272,-4.3258133,-23.51852,-5.7503705,-7.9970446,-23.481394,12.546912,-12.498196,12.09545,-4.93618,2.5547035,-4.1532497,-8.368969,2.2990034,dogangry
0.52469236,1581.2167576001816,1718.2610620652827,3555.7416257605087,0.09099747649336283,-182.2383,153.21503,-21.676933,41.175034,-44.193558,42.654713,1.5295739,-16.919714,-20.240976,-4.3480053,-10.115158,-26.720865,14.463037,-9.256782,6.4105387,0.8040157,-0.111103475,-1.6669871,-13.044078,5.0160084,dogangry
0.5015102,1666.0763635412961,1815.7081465283234,3736.487140486726,0.09174502212389381,-201.18105,148.05464,-23.95417,36.47409,-39.89286,47.676296,-21.377998,-23.621107,-16.348549,-7.216526,-15.693031,-8.174656,16.834803,-13.248264,11.971035,-10.870754,-1.4440976,-9.464399,-0.78559285,4.575734,dogangry
0.3956283,823.2761340864071,798.6597408670427,1283.8482196514424,0.05295347556089743,-314.02017,233.75719,-22.277401,-15.922476,-17.740667,12.044558,0.0008544555,-11.278763,6.7264223,-14.550656,-11.289022,-8.017957,-8.37192,8.737694,-6.7289405,-20.588078,3.303656,4.8798733,-15.240566,-8.295229,dogangry
0.38953426,849.1224570910204,833.6911499566879,1282.0537860576924,0.05317007211538462,-340.79135,230.01178,-26.220213,-14.174502,-20.978603,9.313789,-0.72263783,-10.32205,5.3043528,-16.132341,-9.105581,-8.674628,-8.85627,8.541549,-7.001598,-19.430473,3.6386392,4.7829494,-14.763613,-8.036897,dogangry
0.4013055,1523.6026114958802,1741.394215484711,3170.6261268028848,0.07163336338141026,-229.38937,161.57343,-29.752192,30.800133,-54.025146,32.46694,-21.264524,15.590003,-12.846791,-8.105906,-7.4975805,-17.504782,8.363095,-11.282219,4.3852434,-19.881727,3.8952281,-4.72706,-4.093204,-7.1818748,dogangry
0.39473164,821.4969151139334,809.785984843913,1277.3606520432693,0.05389247796474359,-315.17505,233.98192,-21.58221,-15.899843,-17.793404,11.769088,0.14986275,-10.951007,6.625748,-14.894512,-10.877635,-8.2093525,-8.450355,8.944487,-6.9025393,-20.698366,3.5854406,4.969867,-15.558703,-8.264819,dogangry
0.38734552,947.165880831201,904.3161438725568,1438.5836087740386,0.061154096554487176,-331.37918,225.2479,-42.21738,-14.474996,-17.676346,15.272466,-10.239308,-6.2093143,-1.9975498,-21.973873,-3.0830977,-10.597046,2.6890368,-1.1019627,-21.01279,0.39574122,4.702422,-17.49987,-10.445766,3.8231084,dogangry
0.5069528,3716.4711830921183,2695.3302026668334,6790.619835486779,0.28242688301282054,-155.04828,55.556213,-0.56580293,0.18424518,-22.451933,12.953859,-16.801876,4.138423,-19.798574,6.312669,-19.413345,8.558726,-8.234175,15.185496,-8.532198,11.191477,-13.52381,5.9207606,-12.358732,5.332719,dogangry
0.5022343,2275.354463730107,1885.8260145129864,4423.582481971154,0.16166616586538463,-226.23769,124.451294,-52.82834,35.214455,-50.90741,33.763634,-29.192364,4.352742,-13.180713,-6.717758,-0.70775396,-13.6751995,15.342163,-8.949109,13.494603,-8.638028,2.3507633,-5.6812086,-3.782341,0.20085764,dogangry
0.53032345,2438.6921292303314,1934.3560280929175,4614.040902944712,0.18391927083333334,-190.20833,116.903404,-52.993526,38.64831,-52.058308,34.29329,-30.256498,8.072281,-14.031192,-4.781651,-0.41761178,-13.162983,14.930417,-8.891945,14.217592,-9.494282,4.0191064,-6.518439,-2.479446,-0.061473235,dogangry
0.52055866,2336.4767288311596,1871.3244263682298,4422.24355844351,0.17223182091346154,-201.35051,121.31127,-50.97742,35.66327,-50.31795,33.55036,-28.457663,4.5340796,-12.35992,-6.3868794,-0.5300441,-13.447954,15.676052,-8.733378,12.874973,-8.465768,2.024381,-5.6876163,-3.833742,0.53169554,dogangry
0.5177739,2312.6392406858827,1860.732500264577,4431.146709735577,0.17358085436698717,-230.97652,125.63342,-60.506054,35.979794,-50.73703,33.925896,-35.45929,4.4274063,-13.206253,-7.990247,2.969928,-7.0985537,18.460054,-13.148635,9.908422,-13.958975,2.3538518,-4.35443,-3.125181,2.9174047,dogangry
0.4478666,1470.2596418474252,2246.847244318112,3416.1971830985917,0.038340393926056336,-178.84631,120.67768,27.396389,24.951586,1.1846894,22.715757,-3.341767,11.870145,-14.750651,9.023643,-2.3292198,20.974894,-11.431968,-3.1500566,-9.3199415,1.6360027,-16.028076,-9.187183,-17.54807,-5.609663,dogangry
0.45942062,957.7923356886412,1454.7926644194024,1910.250595868644,0.030087228548728813,-235.73117,162.35442,-6.943723,45.958378,-15.378866,32.284195,-8.727169,9.429806,-8.051893,-3.972525,12.762358,4.3547373,4.600157,-19.506521,4.550295,-9.815361,-8.273681,-15.529211,-14.869083,-5.646986,dogangry
0.44231,1246.0531751405817,1720.4142701536853,2830.1756093199824,0.039801799075704226,-186.07094,146.78249,-9.901938,53.08569,-20.607534,36.985996,-12.236784,13.894825,-8.67776,-1.9786347,11.994022,1.9619317,6.594837,-19.178328,5.077441,-11.626581,-4.7916527,-15.895604,-13.427239,-7.17011,dogangry
0.43630055,965.0062358629247,1459.7210113695908,1949.1339885013203,0.03068263094190141,-207.94412,159.32928,-4.6829734,45.97422,-14.276355,32.006554,-6.816008,9.423744,-7.0319963,-3.0595293,12.577926,4.271303,4.084459,-18.628113,4.9038763,-9.527907,-7.776866,-14.459149,-15.072253,-6.237883,dogangry
0.40060762,993.5900919405849,1452.4605594880072,1987.272020796655,0.031012736575704226,-231.66568,161.8872,-10.714699,43.596565,-14.977481,29.554611,-11.4358,4.712037,-7.4005017,2.0269,16.270824,-9.048376,-7.840982,-14.95526,2.1460042,-20.492373,-13.330682,-14.596804,-8.90141,-4.215346,dogangry
0.42818847,1107.4021591184394,1287.2600509403019,1626.861102764423,0.060146233974358976,-244.44066,191.1885,-21.947466,3.6226685,-46.862286,36.078938,-14.214218,-0.14683774,-6.9880013,-2.1210394,-11.25473,-11.563057,1.2038541,-2.397982,-1.1155981,-18.612375,2.275782,-1.4387536,-3.4310374,-12.77077,dogangry
0.39708784,972.912431371303,1103.058297145633,1415.062725360577,0.052396334134615384,-299.1941,202.59647,-26.544703,2.3492157,-41.36523,27.648157,-11.386794,-3.8206553,-1.1880586,-11.944829,-6.2815666,-15.802186,4.357965,-3.9041142,-1.9905769,-16.40599,-1.0496014,3.292744,-10.349613,-7.087159,dogangry
0.4092658,1508.2045783979727,1718.5463850519293,3098.572716346154,0.07242212540064102,-220.69081,164.75311,-31.920498,28.859816,-55.0469,35.532436,-21.745956,13.369927,-12.370746,-7.336548,-7.1087875,-16.362545,8.591776,-12.261714,4.741901,-19.203861,3.443636,-4.9874167,-3.2471864,-7.5186415,dogangry
0.4007183,970.7361639661954,1111.7960644563618,1432.7862079326924,0.05585812299679487,-269.7338,202.79248,-23.853977,4.1445775,-41.343746,29.232393,-9.788445,-3.384872,-0.50616217,-11.765657,-6.383084,-15.98477,4.004459,-3.4370015,-1.7244816,-16.348724,-1.2601318,3.1617606,-9.6806965,-7.142024,dogangry
0.37580487,1057.8428521353671,1147.1979566806008,1567.3687274639424,0.06195537860576923,-295.11392,200.98618,-40.525837,0.83178955,-35.78806,34.520813,-19.442108,0.04174575,-6.6091757,-16.145844,-3.2758696,-12.235197,7.4569116,-14.023577,-7.8237586,-8.23055,3.8410137,-10.800309,-12.831584,2.8253696,dogangry
0.3624502,2030.1723800387558,2324.889884024067,4977.048122292698,0.07450881806930693,-224.81117,99.47225,13.275052,-9.171457,-24.635048,19.487118,-37.851376,-5.7959323,-10.560968,-6.051805,-5.3944325,25.076385,-1.7732793,7.674367,-11.037892,2.2487164,-0.5377893,9.609726,-8.33535,-4.5274334,dogangry
0.37868366,1613.012753219519,1833.9490424932196,3595.916748046875,0.07239350818452381,-284.399,135.27106,-16.97843,11.444826,-36.850372,27.216402,-43.37778,-6.0250597,-2.5155475,-17.105007,8.352635,9.712651,13.322914,-8.954042,2.2672246,-9.214235,6.473181,4.207101,-6.0914974,-5.4619164,dogangry
0.40541428,1966.7752713523892,1944.8409512664239,4355.676632116337,0.1037573483910891,-208.72977,119.48735,-27.168047,27.267412,-43.348927,25.197575,-39.27945,-1.648151,-11.042471,-10.734777,7.7903438,4.4159775,17.045689,-8.868963,4.6331396,-9.688644,8.649551,1.4926256,-3.857042,-4.779708,dogangry
0.35687834,1452.9484741549254,1662.8028572913058,3127.111453821163,0.06113184560643564,-251.70778,132.49947,-13.277878,8.555403,-35.975548,27.135712,-41.166073,-7.9611044,-1.8739513,-17.463018,8.361273,9.698077,13.141932,-6.728808,1.6813432,-7.7150383,6.8740396,4.488936,-5.8613195,-5.098366,dogangry
0.36820728,1585.54994027298,1787.4813288744424,3203.650264928837,0.0701529625618812,-278.62143,134.76183,-24.08863,5.2458105,-31.892603,17.557032,-47.32073,5.8413534,-6.108415,-8.997392,23.699469,-0.40892777,3.009359,-13.436755,4.0389876,-1.8669032,5.1762724,-8.625497,-9.636601,4.338363,dogangry
0.40304258,1313.2942840159026,938.7685463040967,2140.222797197165,0.08307325225515463,-343.27045,133.0896,-94.12724,-50.444622,-18.265461,-25.017628,-12.625611,22.342,-0.95851684,8.259221,16.658005,7.320055,11.496302,4.278669,-0.73961765,3.8579385,11.347195,-1.6870116,8.099795,2.3883026,doghappy
0.53269833,3217.1366710910293,1724.955761174362,5058.323579676011,0.28931202607996326,-401.53717,21.435661,-69.51243,7.4858,-35.9174,6.2626452,-13.948592,5.909054,-3.3440673,2.1486514,2.4741323,-5.726099,1.7674195,-4.9815073,5.570525,-4.0336633,3.5480623,-0.654142,-1.0038301,-3.8091826,doghappy
0.5221137,2921.2419110918254,1666.8312058270865,4650.318135669053,0.2532609443832599,-422.98837,46.243668,-89.904655,13.53087,-44.428905,6.9742827,-19.417719,3.1765862,-1.5164536,-1.1311691,6.195738,-11.135166,4.0680075,-7.430875,7.6839213,-4.140767,2.5585213,1.6313664,-6.1069374,-0.819399,doghappy
0.645209,3234.7587590134667,1955.631863279776,5509.887515797334,0.2991763844209559,-295.49838,55.720745,-64.573326,31.268051,-40.567505,23.201979,-23.830711,11.961075,-4.828894,3.7935886,6.910063,-8.724831,7.7002454,-10.630618,10.218758,-8.240918,5.444767,-2.1581032,-1.1120677,0.39864722,doghappy
0.5362177,2941.858569034079,1687.661530528132,4719.37354592716,0.25752707088694854,-409.95587,32.840958,-71.44935,4.287558,-32.21358,3.3620586,-10.327826,1.6780739,0.18846816,-0.69159025,5.1399727,-7.447253,2.4709158,-4.8352733,4.6361885,-1.9006052,0.70179486,2.5274334,-4.1685047,-0.8723611,doghappy
0.534898,3071.888459298008,1689.6410497401514,4837.370749080882,0.2710391773897059,-423.4405,28.90117,-84.479,8.668877,-38.23361,7.6861153,-14.808827,4.828312,0.2961615,-1.756863,2.2579396,-10.635236,7.6533284,-3.4058383,5.801693,-4.760441,1.6552325,-3.4838858,-4.0469747,7.6172647,doghappy
0.4077846,1399.655431400044,974.7663086256509,2248.6246744791665,0.09722825038580248,-347.05405,145.1364,-110.86656,-46.092667,-21.971706,-27.107204,-14.813812,24.15262,-4.530066,5.175925,20.51354,3.9016397,13.367372,4.013134,-1.7309344,4.1814947,12.848389,-3.8567455,7.258067,4.6243234,doghappy
0.47222632,2451.236750264102,1835.6006184703026,4560.4882309117265,0.16726401417525774,-254.02087,93.624886,-81.39422,4.842997,-52.945423,13.748282,-24.584467,23.075983,-2.9070811,3.5716379,12.128734,-1.0521306,13.801722,-10.307129,7.8488693,-5.960667,10.13291,-2.0720263,2.906815,2.1223683,doghappy
0.39642334,1300.5500723282066,961.9773478806409,2120.909511920103,0.08057144007731959,-346.62213,134.4672,-93.07403,-49.449764,-18.631765,-25.239012,-12.023449,21.220531,0.20286788,6.886403,18.00514,5.8982916,12.007254,4.0196514,-1.2255805,4.4823747,10.864166,-0.6601173,6.5541277,3.522464,doghappy
0.37033027,1504.259848923578,988.3955430370938,2463.5538317493556,0.10279578769329897,-342.69156,123.56071,-120.69085,-39.158173,-22.246044,-24.698298,5.56705,19.81717,-2.2319343,15.315514,16.291164,1.6477687,11.124536,-4.2074265,6.213908,11.616774,-1.301022,2.3947818,2.8992813,-4.524813,doghappy
0.45700258,1245.7097973238986,1016.3925579245783,2038.2238253741198,0.07467264524647887,-335.41772,119.88329,-60.50639,-36.300266,-27.783737,-15.201435,-11.562144,13.636741,0.3656075,6.366302,10.982928,13.809824,15.562577,2.3103788,-3.8110752,1.2608459,8.179603,-3.6748471,5.289289,0.9723927,doghappy
0.44299126,1312.4071359034897,1043.43642771065,2077.771616790254,0.08545749470338983,-322.3854,139.2841,-76.96517,-32.273514,-33.754604,-16.17176,-12.279076,13.101739,2.429197,2.7777581,14.052462,11.247948,19.730875,0.9774567,-5.2916117,0.53708774,4.4407635,-3.9925501,0.9628387,3.0012174,doghappy
0.54343075,2555.7996729542024,1865.4399762462335,4714.406703895246,0.20012654049295775,-245.32562,93.83867,-64.674355,10.307534,-49.066105,12.755761,-21.904713,16.340008,-2.8060966,3.3661976,10.324514,1.6387912,17.31254,-8.955771,3.822511,-8.455157,5.195724,-4.418074,0.49751014,3.0950224,doghappy
0.45449436,1232.1220766041972,1039.2315024161976,2021.3915327904929,0.0731871698943662,-339.64996,122.7359,-61.062714,-35.788925,-28.056307,-15.187504,-10.1669235,12.024577,2.9740198,3.9572983,13.073609,11.648592,17.19306,1.1958463,-4.5533323,2.023631,6.226412,-1.4612427,2.6267157,3.2762976,doghappy
0.42689836,1421.77842743866,1063.5178953947848,2276.6054825044016,0.09366059639084508,-327.76764,123.95827,-87.97906,-30.034822,-32.450653,-10.162173,-1.2389313,13.477691,3.4600637,10.402184,19.63827,9.452056,8.437004,-13.529707,3.2669382,5.356211,-1.915685,2.0330784,2.1712165,5.8956027,doghappy
0.3154817,1248.4638300626186,921.8380476138398,1877.1797287632041,0.08273960167253522,-311.05765,141.81613,-75.40268,-55.58174,-36.43706,-16.460299,-18.05981,8.112457,9.1927395,15.883165,2.9297125,-2.246558,7.2976537,-9.077687,-2.2984061,-1.1623378,0.008516231,-0.9830092,0.11792188,0.94776016,doghappy
0.31001288,1241.6357444355378,933.9092986246892,1836.0705359507415,0.08131538003177965,-329.3428,141.74402,-77.09902,-56.172054,-36.68644,-17.210424,-18.350735,7.3530145,12.429867,14.963492,5.235679,-3.772351,8.332091,-9.405494,-1.3609923,0.981993,-1.4443232,1.3427014,-0.8164293,3.629262,doghappy
0.35456002,2159.909934421801,1745.65186716803,3969.464025363116,0.14609925176056338,-243.6628,103.7541,-71.21114,-11.37196,-61.920223,10.225036,-28.086348,16.76036,7.977912,11.822135,7.467623,-7.593595,8.991408,-13.582327,4.92683,-8.182911,5.129452,-2.015227,1.5836827,3.42558,doghappy
0.31093594,1233.467309361418,917.3160517838561,1850.1874037191901,0.0819521621919014,-314.9007,144.27539,-74.905266,-54.760323,-36.404243,-16.820549,-16.489471,7.012729,11.251557,14.547655,4.1611867,-3.8565571,8.137003,-9.645482,-2.8951972,-0.4161029,-1.1761191,0.62437975,-1.3583573,2.891588,doghappy
0.31121132,1373.876322744483,974.8994344445875,2060.060313050176,0.09281126210387323,-330.34045,134.22978,-96.26357,-51.581757,-33.19192,-12.7429695,-6.748341,16.620455,14.513441,6.2001886,-3.774301,-0.8458716,1.33112,-10.292451,6.5700917,-2.6875222,0.39130983,-0.0033245625,-3.827497,-2.3111668,doghappy
0.4269487,2550.747893329963,1930.6010004218042,4423.190969187063,0.16931749890734266,-328.75525,56.748802,-32.26341,-25.151403,-28.043777,1.6597096,-5.635191,-0.6695049,5.301732,19.073399,3.8688505,15.383711,-7.155295,-10.468976,-4.9410334,6.220638,-6.1464767,0.6506697,-1.3152602,0.44635105,doghappy
0.421412,2145.3959370348607,1754.879785148833,3950.1665900735293,0.13653820903361344,-373.50974,83.589424,-51.159187,-12.554448,-37.27602,7.579964,-9.764073,-1.7791274,11.890775,12.311918,10.892746,8.478424,0.4767697,-20.60485,2.4065657,0.5527561,-2.5942485,-0.91207856,-1.8590049,1.8536724,doghappy
